Concept,ID,Question,ChoiceNumber
an eagle,620,a penguin a seal,0
an eagle,620,a penguin a dolphin,0
an eagle,620,a salmon a seal,0
a penguin,621,a finch an eagle,0
a penguin,621,a finch a seal,0
a penguin,621,a finch a dolphin,0
a penguin,621,a robin a chicken,0
a penguin,621,a robin an ostrich,0
a penguin,621,a robin a seal,0
a penguin,621,a robin a dolphin,0
a penguin,621,a chicken a seal,0
a penguin,621,an eagle a salmon,0
a penguin,621,an eagle a whale,0
a penguin,621,an ostrich a salmon,0
a penguin,621,an ostrich a seal,0
a penguin,621,an ostrich a whale,0
a finch,622,a robin a chicken,0
a finch,622,a robin an ostrich,0
a finch,622,a robin a salmon,1
a finch,622,a robin a dolphin,0
a finch,622,a chicken an eagle,0
a finch,622,a chicken an ostrich,0
a finch,622,a chicken a penguin,1
a finch,622,a chicken a whale,0
a finch,622,an eagle a penguin,0
a finch,622,an ostrich a seal,0
a finch,622,an ostrich a dolphin,0
a finch,622,an ostrich a whale,0
a finch,622,a penguin a dolphin,0
a finch,622,a penguin a whale,0
a finch,622,a salmon a dolphin,0
a finch,622,a salmon a whale,0
a finch,622,a seal a dolphin,1
a dolphin,623,a finch a chicken,1
a dolphin,623,a robin a chicken,0
a dolphin,623,a robin a penguin,0
a dolphin,623,a robin a salmon,0
a dolphin,623,a robin a whale,0
a dolphin,623,a chicken an eagle,0
a dolphin,623,a chicken an ostrich,0
a dolphin,623,a chicken a salmon,0
a dolphin,623,an eagle an ostrich,0
a dolphin,623,an ostrich a salmon,0
a dolphin,623,an ostrich a whale,0
a finch,624,a robin an ostrich,0
a finch,624,a robin a dolphin,0
a finch,624,a chicken an eagle,0
a finch,624,a chicken a penguin,0
a finch,624,a chicken a salmon,0
a finch,624,an eagle a salmon,0
a finch,624,an eagle a seal,0
a finch,624,an eagle a whale,0
a finch,624,an ostrich a dolphin,0
a finch,624,a penguin a seal,0
a finch,624,a salmon a seal,0
a finch,624,a seal a dolphin,0
an ostrich,625,a finch a penguin,0
an ostrich,625,a robin a seal,0
an ostrich,625,a chicken a seal,0
an ostrich,625,a penguin a salmon,0
an ostrich,625,a penguin a dolphin,0
an ostrich,625,a penguin a whale,0
an ostrich,625,a salmon a whale,0
an ostrich,625,a seal a dolphin,0
an ostrich,625,a seal a whale,0
an eagle,626,a finch a robin,0
an eagle,626,a finch a chicken,0
an eagle,626,a finch a penguin,0
an eagle,626,a finch a salmon,0
an eagle,626,a finch a whale,0
an eagle,626,a robin a penguin,0
an eagle,626,a robin a salmon,0
an eagle,626,a robin a seal,0
an eagle,626,a robin a whale,0
an eagle,626,a chicken an ostrich,0
an eagle,626,a chicken a whale,0
an eagle,626,an ostrich a penguin,0
an eagle,626,an ostrich a seal,0
an eagle,626,an ostrich a whale,0
an eagle,626,a penguin a salmon,0
an eagle,626,a penguin a whale,0
an eagle,626,a salmon a seal,0
a chicken,627,a finch a penguin,0
a chicken,627,a finch a dolphin,0
a chicken,627,a robin a whale,0
a chicken,627,an eagle a seal,1
a chicken,627,an eagle a dolphin,0
a chicken,627,an ostrich a salmon,0
a chicken,627,an ostrich a whale,0
a chicken,627,a penguin a salmon,0
a chicken,627,a penguin a whale,0
a chicken,627,a salmon a seal,0
a penguin,628,a finch a robin,0
a penguin,628,a finch a chicken,0
a penguin,628,a finch an ostrich,0
a penguin,628,a finch a seal,0
a penguin,628,a robin an ostrich,0
a penguin,628,a robin a seal,0
a penguin,628,a robin a dolphin,0
a penguin,628,a robin a whale,0
a penguin,628,a chicken a salmon,0
a penguin,628,a chicken a whale,0
a penguin,628,an eagle a seal,1
a penguin,628,an eagle a whale,0
a penguin,628,an ostrich a salmon,0
a penguin,628,an ostrich a dolphin,0
a penguin,628,a salmon a seal,0
a penguin,628,a salmon a whale,0
a penguin,628,a seal a whale,0
a robin,629,a finch an eagle,0
a robin,629,a finch a penguin,0
a robin,629,a finch a dolphin,0
a robin,629,a chicken an eagle,0
a robin,629,a chicken a whale,0
a robin,629,an eagle a penguin,0
a robin,629,an ostrich a seal,0
a robin,629,a penguin a whale,0
a robin,629,a salmon a dolphin,0
a robin,629,a seal a dolphin,0
a robin,629,a seal a whale,0
a chicken,630,a finch a robin,0
a chicken,630,a finch an eagle,0
a chicken,630,a finch a salmon,0
a chicken,630,a finch a whale,0
a chicken,630,a robin an eagle,0
a chicken,630,a robin a penguin,0
a chicken,630,a robin a seal,0
a chicken,630,an eagle a salmon,0
a chicken,630,an eagle a dolphin,0
a chicken,630,an ostrich a penguin,0
a chicken,630,an ostrich a salmon,0
a chicken,630,an ostrich a seal,0
a chicken,630,an ostrich a whale,0
a chicken,630,a salmon a seal,0
a chicken,630,a salmon a dolphin,0
a chicken,630,a salmon a whale,0
an ostrich,631,a finch a penguin,0
an ostrich,631,a finch a salmon,0
an ostrich,631,a finch a seal,0
an ostrich,631,a finch a whale,0
an ostrich,631,a robin a chicken,0
an ostrich,631,a robin a penguin,0
an ostrich,631,a robin a salmon,0
an ostrich,631,a chicken an eagle,0
an ostrich,631,a chicken a penguin,1
an ostrich,631,a chicken a salmon,0
an ostrich,631,a chicken a seal,0
an ostrich,631,a chicken a dolphin,0
an ostrich,631,an eagle a seal,0
an ostrich,631,an eagle a dolphin,0
an ostrich,631,a penguin a seal,1
an ostrich,631,a penguin a dolphin,0
an ostrich,631,a salmon a seal,0
a dolphin,632,a finch a chicken,0
a dolphin,632,a finch an ostrich,0
a dolphin,632,a finch a seal,0
a dolphin,632,a robin a seal,0
a dolphin,632,a robin a whale,0
a dolphin,632,an eagle a salmon,0
a dolphin,632,an ostrich a seal,0
a dolphin,632,a penguin a whale,0
a dolphin,632,a salmon a seal,0
a dolphin,632,a salmon a whale,0
a robin,633,a finch a chicken,0
a robin,633,a finch an eagle,0
a robin,633,a finch a penguin,0
a robin,633,a finch a salmon,0
a robin,633,a finch a seal,0
a robin,633,a finch a dolphin,0
a robin,633,a chicken a penguin,0
a robin,633,a chicken a dolphin,0
a robin,633,a chicken a whale,0
a robin,633,an eagle a penguin,0
a robin,633,an eagle a salmon,0
a robin,633,an ostrich a penguin,0
a robin,633,an ostrich a whale,0
a robin,633,a penguin a seal,0
a robin,633,a penguin a dolphin,0
a robin,633,a salmon a seal,0
a robin,633,a salmon a whale,0
a robin,633,a seal a dolphin,0
a robin,633,a dolphin a whale,0
a whale,634,a finch an ostrich,0
a whale,634,a finch a dolphin,0
a whale,634,a robin an ostrich,0
a whale,634,a robin a salmon,0
a whale,634,a robin a dolphin,0
a whale,634,a chicken a penguin,0
a whale,634,an eagle a salmon,0
a whale,634,an ostrich a salmon,0
a whale,634,an ostrich a dolphin,0
a whale,634,a penguin a seal,0
a whale,634,a salmon a seal,0
a seal,635,a finch a chicken,0
a seal,635,a robin an ostrich,0
a seal,635,a robin a salmon,0
a seal,635,a robin a whale,0
a seal,635,a chicken a salmon,0
a seal,635,an eagle a salmon,0
a seal,635,an eagle a whale,0
a seal,635,an ostrich a dolphin,0
a robin,636,a finch a salmon,1
a robin,636,a chicken a penguin,0
a robin,636,a chicken a seal,1
a robin,636,a chicken a whale,0
a robin,636,an eagle a salmon,0
a robin,636,an eagle a whale,0
a robin,636,an ostrich a penguin,0
a robin,636,an ostrich a salmon,0
a robin,636,an ostrich a whale,0
a robin,636,a penguin a whale,0
a robin,636,a salmon a seal,0
a robin,636,a salmon a dolphin,0
an ostrich,637,a finch an eagle,0
an ostrich,637,a finch a salmon,0
an ostrich,637,a finch a seal,0
an ostrich,637,a finch a whale,0
an ostrich,637,a robin a seal,0
an ostrich,637,a robin a dolphin,0
an ostrich,637,a chicken an eagle,0
an ostrich,637,a chicken a penguin,0
an ostrich,637,a chicken a seal,0
an ostrich,637,a penguin a salmon,0
an ostrich,637,a penguin a dolphin,0
an ostrich,637,a salmon a seal,0
a salmon,638,a chicken a seal,0
a salmon,638,an eagle an ostrich,0
a salmon,638,an eagle a seal,0
a salmon,638,an ostrich a dolphin,0
a salmon,638,a dolphin a whale,0
a seal,639,a finch a robin,1
a seal,639,a finch a chicken,0
a seal,639,a finch a salmon,0
a seal,639,a finch a dolphin,0
a seal,639,a robin a salmon,0
a seal,639,a chicken an ostrich,0
a seal,639,a chicken a penguin,0
a seal,639,a chicken a dolphin,0
a seal,639,a chicken a whale,0
a seal,639,an eagle a penguin,0
a seal,639,an ostrich a penguin,0
a seal,639,an ostrich a salmon,0
a seal,639,an ostrich a dolphin,0
a seal,639,a penguin a dolphin,1
a seal,639,a salmon a dolphin,0
a finch,640,a robin a chicken,0
a finch,640,a robin an eagle,0
a finch,640,a robin a salmon,0
a finch,640,a chicken an ostrich,0
a finch,640,a chicken a penguin,0
a finch,640,a chicken a seal,0
a finch,640,an eagle a seal,1
a finch,640,an eagle a dolphin,0
a finch,640,an ostrich a penguin,0
a finch,640,a penguin a dolphin,0
a penguin,641,a finch a robin,0
a penguin,641,a finch an ostrich,0
a penguin,641,a finch a dolphin,0
a penguin,641,a finch a whale,0
a penguin,641,a robin a chicken,0
a penguin,641,a robin an ostrich,1
a penguin,641,a robin a whale,0
a penguin,641,a chicken a dolphin,0
a penguin,641,a chicken a whale,1
a penguin,641,an eagle a dolphin,0
a penguin,641,an eagle a whale,0
a penguin,641,an ostrich a dolphin,0
a penguin,641,a salmon a dolphin,0
a finch,642,a robin a chicken,0
a finch,642,a robin an ostrich,0
a finch,642,a robin a dolphin,0
a finch,642,a robin a whale,0
a finch,642,a chicken a penguin,1
a finch,642,a chicken a salmon,0
a finch,642,an eagle a dolphin,0
a finch,642,an ostrich a salmon,0
a robin,643,a finch an eagle,0
a robin,643,a chicken an eagle,0
a robin,643,a chicken an ostrich,0
a robin,643,a chicken a seal,0
a robin,643,an eagle an ostrich,1
a robin,643,an eagle a salmon,0
a robin,643,an eagle a dolphin,0
a robin,643,an ostrich a penguin,0
a robin,643,an ostrich a seal,0
a robin,643,a penguin a salmon,0
a finch,644,a robin a chicken,0
a finch,644,a robin an eagle,0
a finch,644,a robin a dolphin,0
a finch,644,a chicken a seal,0
a finch,644,an eagle a dolphin,0
a finch,644,an eagle a whale,1
a finch,644,an ostrich a seal,0
a finch,644,a salmon a seal,0
a finch,644,a seal a whale,0
an ostrich,645,a finch an eagle,0
an ostrich,645,a finch a whale,0
an ostrich,645,a robin an eagle,0
an ostrich,645,a robin a penguin,0
an ostrich,645,a chicken a seal,0
an ostrich,645,a chicken a whale,1
an ostrich,645,an eagle a whale,0
an ostrich,645,a penguin a dolphin,0
an ostrich,645,a salmon a seal,0
an ostrich,645,a seal a dolphin,0
a whale,646,a finch a salmon,0
a whale,646,a robin an ostrich,0
a whale,646,a robin a penguin,0
a whale,646,a chicken an ostrich,0
a whale,646,a chicken a salmon,0
a whale,646,a chicken a dolphin,0
a whale,646,an eagle a salmon,0
a whale,646,an ostrich a salmon,0
a whale,646,an ostrich a seal,0
a whale,646,a penguin a dolphin,0
a whale,646,a seal a dolphin,1
a dolphin,647,a finch a chicken,0
a dolphin,647,a finch an ostrich,0
a dolphin,647,a finch a penguin,1
a dolphin,647,a robin an eagle,0
a dolphin,647,a robin a penguin,0
a dolphin,647,a chicken a seal,0
a dolphin,647,a chicken a whale,0
a dolphin,647,an eagle an ostrich,0
a dolphin,647,an ostrich a penguin,1
a dolphin,647,a penguin a salmon,0
a dolphin,647,a salmon a whale,0
a penguin,648,a finch a robin,0
a penguin,648,a finch a dolphin,0
a penguin,648,a finch a whale,0
a penguin,648,a robin a salmon,0
a penguin,648,a chicken an eagle,0
a penguin,648,a chicken an ostrich,0
a penguin,648,a chicken a salmon,0
a penguin,648,an eagle a salmon,0
a penguin,648,an eagle a dolphin,0
a penguin,648,an eagle a whale,0
a penguin,648,a salmon a seal,0
a penguin,648,a salmon a whale,0
a finch,649,a robin an ostrich,0
a finch,649,a chicken an eagle,0
a finch,649,a chicken a penguin,0
a finch,649,a chicken a whale,0
a finch,649,an eagle a penguin,0
a finch,649,an eagle a dolphin,0
a finch,649,an ostrich a seal,0
a finch,649,an ostrich a whale,0
a finch,649,a salmon a seal,0
a finch,649,a salmon a whale,0
a finch,650,a robin a chicken,0
a finch,650,a robin an eagle,0
a finch,650,a robin a salmon,0
a finch,650,a robin a seal,1
a finch,650,a robin a whale,0
a finch,650,a chicken an eagle,1
a finch,650,a chicken a penguin,0
a finch,650,a chicken a salmon,0
a finch,650,a chicken a seal,0
a finch,650,a chicken a dolphin,1
a finch,650,an eagle a penguin,0
a finch,650,an eagle a salmon,0
a finch,650,an eagle a whale,0
a finch,650,an ostrich a penguin,0
a finch,650,a penguin a seal,0
a finch,650,a salmon a seal,0
a finch,650,a salmon a dolphin,0
a robin,651,a finch a chicken,0
a robin,651,a finch a penguin,0
a robin,651,a finch a salmon,0
a robin,651,a finch a dolphin,0
a robin,651,a chicken a seal,0
a robin,651,a chicken a dolphin,0
a robin,651,a chicken a whale,0
a robin,651,an eagle an ostrich,0
a robin,651,an eagle a salmon,0
a robin,651,an eagle a whale,0
a robin,651,a penguin a salmon,0
a robin,651,a salmon a seal,0
a robin,651,a seal a dolphin,0
a robin,651,a seal a whale,0
a robin,651,a dolphin a whale,0
a dolphin,652,a finch a chicken,1
a dolphin,652,a finch an eagle,0
a dolphin,652,a robin a chicken,0
a dolphin,652,a robin an eagle,1
a dolphin,652,a robin an ostrich,0
a dolphin,652,a robin a salmon,0
a dolphin,652,a robin a whale,0
a dolphin,652,a chicken an eagle,0
a dolphin,652,a chicken an ostrich,0
a dolphin,652,a chicken a penguin,0
a dolphin,652,a chicken a salmon,0
a dolphin,652,an eagle a salmon,0
a dolphin,652,an eagle a seal,0
a dolphin,652,an eagle a whale,0
a dolphin,652,an ostrich a penguin,0
a dolphin,652,an ostrich a salmon,0
a dolphin,652,an ostrich a seal,0
a dolphin,652,an ostrich a whale,0
a dolphin,652,a penguin a salmon,0
a dolphin,652,a seal a whale,0
a chicken,653,a finch an ostrich,0
a chicken,653,a finch a penguin,0
a chicken,653,a robin an eagle,0
a chicken,653,a robin a seal,0
a chicken,653,an eagle a seal,0
a chicken,653,an eagle a dolphin,0
a chicken,653,an eagle a whale,0
a chicken,653,an ostrich a penguin,0
a chicken,653,an ostrich a seal,0
a chicken,653,an ostrich a dolphin,0
a chicken,653,a penguin a whale,0
a chicken,653,a seal a dolphin,0
a chicken,653,a seal a whale,0
a finch,654,a robin a seal,0
a finch,654,a chicken an ostrich,0
a finch,654,a chicken a penguin,0
a finch,654,a chicken a dolphin,0
a finch,654,a chicken a whale,0
a finch,654,an eagle an ostrich,0
a finch,654,an eagle a penguin,1
a finch,654,an eagle a seal,0
a finch,654,an eagle a dolphin,0
a finch,654,an eagle a whale,0
a finch,654,an ostrich a salmon,0
a finch,654,an ostrich a dolphin,0
a finch,654,an ostrich a whale,0
a finch,654,a penguin a dolphin,0
a finch,654,a penguin a whale,0
a finch,654,a seal a dolphin,0
an ostrich,655,a finch a robin,0
an ostrich,655,a finch a penguin,0
an ostrich,655,a robin a seal,0
an ostrich,655,a chicken a dolphin,0
an ostrich,655,an eagle a penguin,1
an ostrich,655,a penguin a seal,0
an ostrich,655,a salmon a seal,0
an ostrich,655,a salmon a whale,0
an ostrich,655,a seal a dolphin,0
an ostrich,655,a dolphin a whale,0
a salmon,656,a finch a penguin,0
a salmon,656,a finch a dolphin,0
a salmon,656,a robin a chicken,0
a salmon,656,a robin a penguin,0
a salmon,656,a robin a dolphin,0
a salmon,656,a chicken a seal,0
a salmon,656,a chicken a dolphin,0
a salmon,656,an eagle a penguin,0
a salmon,656,an ostrich a dolphin,0
a penguin,657,a finch a robin,0
a penguin,657,a finch a chicken,0
a penguin,657,a finch an ostrich,0
a penguin,657,a finch a seal,0
a penguin,657,a finch a whale,0
a penguin,657,a robin a seal,0
a penguin,657,a robin a dolphin,0
a penguin,657,a chicken an ostrich,0
a penguin,657,a chicken a salmon,0
a penguin,657,an eagle a salmon,0
a penguin,657,an eagle a seal,0
a penguin,657,an eagle a whale,0
a penguin,657,an ostrich a salmon,0
a penguin,657,an ostrich a seal,0
a penguin,657,an ostrich a dolphin,0
a penguin,657,an ostrich a whale,0
a penguin,657,a dolphin a whale,0
a finch,658,a robin an eagle,0
a finch,658,a robin a seal,0
a finch,658,a robin a whale,0
a finch,658,a chicken an ostrich,0
a finch,658,a chicken a penguin,0
a finch,658,a chicken a salmon,0
a finch,658,a chicken a seal,0
a finch,658,a chicken a dolphin,0
a finch,658,an eagle an ostrich,1
a finch,658,an eagle a penguin,1
an ostrich,659,a finch a robin,0
an ostrich,659,a finch a salmon,0
an ostrich,659,a robin an eagle,0
an ostrich,659,a robin a dolphin,0
an ostrich,659,a chicken an eagle,0
an ostrich,659,a chicken a penguin,0
an ostrich,659,a chicken a seal,0
an ostrich,659,a chicken a dolphin,0
an ostrich,659,an eagle a penguin,0
an ostrich,659,an eagle a seal,1
an ostrich,659,an eagle a whale,0
an ostrich,659,a penguin a seal,0
an ostrich,660,a finch a dolphin,0
an ostrich,660,a robin a salmon,0
an ostrich,660,a chicken a penguin,0
an ostrich,660,an eagle a penguin,0
an ostrich,660,an eagle a whale,0
an ostrich,660,a penguin a seal,0
an ostrich,660,a penguin a dolphin,0
an ostrich,660,a salmon a seal,0
an ostrich,660,a seal a dolphin,0
an ostrich,660,a seal a whale,0
a penguin,661,a finch a robin,0
a penguin,661,a finch a whale,0
a penguin,661,a robin a chicken,0
a penguin,661,a robin a whale,0
a penguin,661,a chicken an ostrich,0
a penguin,661,a chicken a seal,0
a penguin,661,a chicken a dolphin,0
a penguin,661,an eagle a salmon,0
a penguin,661,an ostrich a seal,0
a penguin,661,a salmon a seal,0
a chicken,662,a finch an eagle,0
a chicken,662,a robin an ostrich,0
a chicken,662,a robin a penguin,0
a chicken,662,a robin a dolphin,0
a chicken,662,a robin a whale,0
a chicken,662,an eagle a penguin,0
a chicken,662,an eagle a whale,0
a chicken,662,an ostrich a penguin,0
a chicken,662,an ostrich a seal,0
a chicken,662,a penguin a seal,1
a chicken,662,a penguin a whale,0
a chicken,662,a dolphin a whale,0
an ostrich,663,a finch a penguin,0
an ostrich,663,a finch a dolphin,0
an ostrich,663,a chicken an eagle,0
an ostrich,663,a chicken a penguin,0
an ostrich,663,an eagle a dolphin,0
an ostrich,663,a penguin a salmon,0
an ostrich,663,a penguin a whale,0
an ostrich,663,a salmon a seal,0
a salmon,664,a finch a dolphin,0
a salmon,664,a finch a whale,0
a salmon,664,a robin a chicken,0
a salmon,664,a robin an eagle,0
a salmon,664,a robin a seal,0
a salmon,664,a robin a dolphin,0
a salmon,664,a chicken a whale,0
a salmon,664,an eagle an ostrich,0
a salmon,664,an eagle a seal,0
a salmon,664,a penguin a dolphin,0
a salmon,664,a penguin a whale,0
an ostrich,665,a finch an eagle,0
an ostrich,665,a finch a seal,0
an ostrich,665,a finch a whale,0
an ostrich,665,a robin a dolphin,0
an ostrich,665,a chicken an eagle,0
an ostrich,665,a chicken a dolphin,0
an ostrich,665,an eagle a salmon,0
an ostrich,665,an eagle a whale,0
an ostrich,665,a penguin a salmon,0
an ostrich,665,a penguin a whale,0
an ostrich,665,a salmon a seal,0
an ostrich,665,a salmon a dolphin,0
an ostrich,665,a seal a whale,0
an ostrich,666,a finch an eagle,0
an ostrich,666,a finch a salmon,0
an ostrich,666,a finch a dolphin,0
an ostrich,666,a finch a whale,0
an ostrich,666,a robin a chicken,0
an ostrich,666,a chicken an eagle,0
an ostrich,666,a chicken a penguin,0
an ostrich,666,a chicken a salmon,0
an ostrich,666,a chicken a whale,0
an ostrich,666,an eagle a penguin,0
an ostrich,666,a dolphin a whale,0
an ostrich,667,a finch an eagle,1
an ostrich,667,a finch a salmon,0
an ostrich,667,a finch a seal,0
an ostrich,667,a finch a dolphin,0
an ostrich,667,a finch a whale,0
an ostrich,667,a robin a penguin,0
an ostrich,667,a robin a whale,0
an ostrich,667,an eagle a salmon,0
an ostrich,667,an eagle a dolphin,1
an ostrich,667,an eagle a whale,0
an ostrich,667,a penguin a seal,0
an ostrich,667,a salmon a seal,0
an ostrich,667,a seal a whale,0
a whale,668,a finch a robin,0
a whale,668,a finch a chicken,0
a whale,668,a finch an eagle,0
a whale,668,a robin a chicken,0
a whale,668,a robin an eagle,0
a whale,668,a robin a salmon,0
a whale,668,a chicken an eagle,0
a whale,668,an eagle a penguin,1
a whale,668,an ostrich a penguin,0
a whale,668,an ostrich a salmon,0
a whale,668,an ostrich a seal,0
a whale,668,a penguin a salmon,0
a whale,668,a salmon a seal,0
a whale,669,a finch an eagle,0
a whale,669,a finch an ostrich,0
a whale,669,a robin a chicken,0
a whale,669,a robin an ostrich,0
a whale,669,a robin a seal,0
a whale,669,a robin a dolphin,0
a whale,669,a chicken an ostrich,0
a whale,669,a chicken a salmon,0
a whale,669,an eagle a penguin,0
a whale,669,an ostrich a penguin,0
a whale,669,an ostrich a salmon,0
a whale,669,an ostrich a seal,0
a whale,669,an ostrich a dolphin,0
a whale,669,a penguin a dolphin,0
a chicken,670,a finch a penguin,0
a chicken,670,a finch a dolphin,0
a chicken,670,a finch a whale,0
a chicken,670,a robin an eagle,0
a chicken,670,a robin a penguin,0
a chicken,670,a robin a dolphin,1
a chicken,670,a robin a whale,0
a chicken,670,an eagle a penguin,1
a chicken,670,an eagle a salmon,0
a chicken,670,a penguin a salmon,0
a chicken,670,a penguin a seal,0
a chicken,670,a penguin a dolphin,0
a chicken,670,a penguin a whale,0
a chicken,670,a salmon a seal,0
a chicken,670,a seal a whale,0
a chicken,670,a dolphin a whale,0
a finch,671,a robin a chicken,0
a finch,671,a chicken a seal,0
a finch,671,an eagle a salmon,1
a finch,671,an eagle a seal,1
a finch,671,an eagle a dolphin,1
a finch,671,an ostrich a dolphin,0
a finch,671,a salmon a seal,0
a finch,671,a salmon a whale,0
a finch,671,a seal a dolphin,0
a finch,671,a seal a whale,0
a finch,671,a dolphin a whale,0
an ostrich,672,a finch a chicken,0
an ostrich,672,a finch a whale,0
an ostrich,672,a robin an eagle,0
an ostrich,672,a robin a seal,0
an ostrich,672,a robin a whale,0
an ostrich,672,an eagle a penguin,0
an ostrich,672,an eagle a seal,0
an ostrich,672,an eagle a whale,0
an ostrich,672,a penguin a seal,0
an ostrich,672,a salmon a seal,0
a dolphin,673,a finch a chicken,0
a dolphin,673,a finch a seal,1
a dolphin,673,a robin a penguin,1
a dolphin,673,a robin a salmon,0
a dolphin,673,a robin a seal,0
a dolphin,673,a robin a whale,0
a dolphin,673,a chicken a penguin,0
a dolphin,673,a chicken a salmon,1
a dolphin,673,a chicken a whale,0
a dolphin,673,an eagle a seal,0
a dolphin,673,an eagle a whale,0
a dolphin,673,an ostrich a penguin,0
a dolphin,673,an ostrich a seal,0
a dolphin,673,an ostrich a whale,0
a dolphin,673,a penguin a whale,0
a dolphin,673,a salmon a whale,0
a finch,674,a robin an ostrich,0
a finch,674,a robin a penguin,0
a finch,674,a robin a whale,0
a finch,674,a chicken an ostrich,0
a finch,674,a chicken a dolphin,0
a finch,674,an ostrich a seal,0
a finch,674,an ostrich a dolphin,0
a finch,674,an ostrich a whale,0
a finch,674,a penguin a salmon,0
a finch,674,a penguin a seal,0
a finch,674,a penguin a whale,0
a finch,674,a salmon a seal,0
a finch,674,a salmon a whale,1
a finch,674,a seal a dolphin,0
a finch,674,a dolphin a whale,0
a chicken,675,a finch a robin,0
a chicken,675,a finch an eagle,0
a chicken,675,a finch an ostrich,1
a chicken,675,a finch a seal,0
a chicken,675,a robin an eagle,0
a chicken,675,a robin an ostrich,0
a chicken,675,a robin a salmon,0
a chicken,675,an eagle a penguin,0
a chicken,675,an eagle a salmon,0
a chicken,675,a penguin a seal,0
a chicken,675,a dolphin a whale,0
an eagle,676,a robin a dolphin,0
an eagle,676,a robin a whale,0
an eagle,676,an ostrich a penguin,0
an eagle,676,an ostrich a salmon,0
an eagle,676,an ostrich a whale,0
an eagle,676,a penguin a whale,0
an eagle,676,a seal a whale,0
a finch,677,a robin a penguin,0
a finch,677,a chicken an ostrich,0
a finch,677,a chicken a seal,1
a finch,677,a chicken a dolphin,0
a finch,677,an eagle an ostrich,0
a finch,677,an eagle a salmon,0
a finch,677,an ostrich a penguin,1
a finch,677,an ostrich a salmon,0
a finch,677,an ostrich a whale,0
a finch,677,a salmon a whale,0
a finch,677,a seal a whale,0
a finch,678,a robin a chicken,0
a finch,678,a robin an ostrich,0
a finch,678,a robin a penguin,0
a finch,678,a robin a seal,0
a finch,678,a robin a whale,0
a finch,678,a chicken an ostrich,0
a finch,678,a chicken a salmon,0
a finch,678,an eagle a penguin,0
a finch,678,an eagle a seal,0
a finch,678,an eagle a whale,0
a finch,678,an ostrich a penguin,0
a finch,678,an ostrich a seal,0
a finch,678,a penguin a salmon,0
a finch,678,a salmon a seal,0
a finch,678,a salmon a dolphin,0
a seal,679,a finch a robin,0
a seal,679,a finch a chicken,0
a seal,679,a robin a dolphin,0
a seal,679,a chicken an eagle,0
a seal,679,a chicken a salmon,0
a seal,679,an eagle an ostrich,0
a seal,679,an eagle a salmon,0
a seal,679,an eagle a dolphin,0
a seal,679,an ostrich a salmon,0
a seal,679,an ostrich a dolphin,0
a seal,679,a penguin a whale,0
a robin,680,a finch a whale,0
a robin,680,a chicken an eagle,0
a robin,680,a chicken a penguin,0
a robin,680,a chicken a salmon,0
a robin,680,a chicken a seal,0
a robin,680,a chicken a whale,0
a robin,680,an eagle a dolphin,0
a robin,680,a penguin a seal,0
a robin,680,a penguin a dolphin,0
a robin,680,a salmon a whale,0
a robin,680,a dolphin a whale,0
a seal,681,a finch a robin,0
a seal,681,a finch a chicken,0
a seal,681,a finch an ostrich,0
a seal,681,a finch a penguin,0
a seal,681,a finch a salmon,0
a seal,681,a finch a whale,0
a seal,681,a robin a whale,0
a seal,681,a chicken a penguin,0
a seal,681,an eagle a dolphin,0
a seal,681,an ostrich a dolphin,0
a seal,681,a penguin a salmon,0
a seal,681,a penguin a dolphin,0
a seal,681,a penguin a whale,0
a seal,681,a salmon a whale,0
a salmon,682,a finch a penguin,0
a salmon,682,a finch a whale,0
a salmon,682,a chicken an eagle,0
a salmon,682,a chicken a seal,0
a salmon,682,an eagle an ostrich,0
a salmon,682,an ostrich a seal,0
a salmon,682,a penguin a dolphin,0
a salmon,682,a seal a dolphin,0
a whale,683,a finch an eagle,0
a whale,683,a finch an ostrich,0
a whale,683,a finch a penguin,0
a whale,683,a finch a seal,0
a whale,683,a robin a salmon,0
a whale,683,a chicken an ostrich,0
a whale,683,a chicken a dolphin,0
a whale,683,an eagle a salmon,0
a whale,683,an eagle a dolphin,0
a whale,683,an ostrich a penguin,0
a whale,683,an ostrich a seal,0
a whale,683,an ostrich a dolphin,0
a whale,683,a penguin a salmon,0
a whale,683,a penguin a seal,0
a whale,683,a salmon a dolphin,0
a whale,683,a seal a dolphin,0
a whale,684,a finch a robin,0
a whale,684,a finch a salmon,0
a whale,684,a finch a seal,0
a whale,684,a robin an eagle,0
a whale,684,a robin an ostrich,1
a whale,684,a robin a penguin,0
a whale,684,a robin a salmon,0
a whale,684,a chicken an eagle,0
a whale,684,a chicken a penguin,0
a whale,684,a chicken a seal,0
a whale,684,a chicken a dolphin,0
a whale,684,an eagle an ostrich,0
a whale,684,an eagle a seal,0
a whale,684,an ostrich a seal,1
a whale,684,a penguin a dolphin,0
a robin,685,a finch a chicken,0
a robin,685,a finch an ostrich,0
a robin,685,a finch a salmon,0
a robin,685,a finch a whale,0
a robin,685,a chicken an ostrich,0
a robin,685,a chicken a penguin,0
a robin,685,a chicken a dolphin,0
a robin,685,a chicken a whale,0
a robin,685,an eagle a seal,0
a robin,685,an eagle a dolphin,0
a robin,685,an ostrich a penguin,0
a robin,685,a salmon a dolphin,0
a penguin,686,a finch an eagle,0
a penguin,686,a finch an ostrich,0
