Concept,ID,Question,ChoiceNumber
an ostrich,696,a chicken a seal,0
an ostrich,696,a chicken a dolphin,0
an ostrich,696,a chicken a whale,0
an ostrich,696,an eagle a penguin,0
an ostrich,696,an eagle a salmon,0
an ostrich,696,an eagle a dolphin,0
an ostrich,696,an eagle a whale,0
an ostrich,696,a penguin a salmon,0
an ostrich,696,a penguin a seal,0
an ostrich,696,a penguin a dolphin,0
an ostrich,696,a penguin a whale,0
an ostrich,696,a salmon a seal,0
an ostrich,696,a salmon a dolphin,0
an ostrich,696,a salmon a whale,0
an ostrich,696,a seal a dolphin,0
an ostrich,696,a seal a whale,0
an ostrich,696,a dolphin a whale,0
an ostrich,697,a finch a robin,1
an ostrich,697,a finch a chicken,0
an ostrich,697,a finch a penguin,0
an ostrich,697,a finch a salmon,0
an ostrich,697,a finch a seal,0
an ostrich,697,a finch a dolphin,1
an ostrich,697,a finch a whale,0
an ostrich,697,a robin a chicken,0
an ostrich,697,a robin an eagle,0
an ostrich,697,a robin a penguin,0
an ostrich,697,a robin a salmon,0
an ostrich,697,a robin a seal,0
an ostrich,697,a robin a dolphin,0
an ostrich,697,a robin a whale,0
an ostrich,697,a chicken an eagle,0
an ostrich,697,a chicken a penguin,0
an ostrich,697,a chicken a salmon,0
an ostrich,697,a chicken a seal,0
an ostrich,697,a chicken a dolphin,0
an ostrich,697,a chicken a whale,0
an ostrich,697,an eagle a salmon,0
an ostrich,697,an eagle a seal,0
an ostrich,697,an eagle a dolphin,0
an ostrich,697,an eagle a whale,0
an ostrich,697,a penguin a salmon,0
an ostrich,697,a penguin a seal,0
an ostrich,697,a penguin a dolphin,0
an ostrich,697,a penguin a whale,0
an ostrich,697,a salmon a seal,0
an ostrich,697,a salmon a dolphin,0
an ostrich,697,a salmon a whale,0
an ostrich,697,a seal a dolphin,0
an ostrich,697,a seal a whale,0
an ostrich,697,a dolphin a whale,0
a robin,698,a finch a chicken,1
a robin,698,a finch an eagle,1
a robin,698,a finch an ostrich,1
a robin,698,a finch a penguin,0
a robin,698,a finch a salmon,0
a robin,698,a finch a seal,0
a robin,698,a finch a dolphin,0
a robin,698,a finch a whale,0
a robin,698,a chicken an eagle,0
a robin,698,a chicken an ostrich,1
a robin,698,a chicken a penguin,0
a robin,698,a chicken a salmon,0
a robin,698,a chicken a dolphin,0
a robin,698,a chicken a whale,0
a robin,698,an eagle an ostrich,0
a robin,698,an eagle a penguin,0
a robin,698,an eagle a salmon,0
a robin,698,an eagle a whale,0
a robin,698,an ostrich a penguin,1
a robin,698,an ostrich a salmon,0
a robin,698,an ostrich a seal,0
a robin,698,an ostrich a dolphin,1
a robin,698,an ostrich a whale,0
a robin,698,a penguin a salmon,0
a robin,698,a penguin a seal,0
a robin,698,a penguin a dolphin,0
a robin,698,a penguin a whale,0
a robin,698,a salmon a seal,0
a robin,698,a salmon a dolphin,0
a robin,698,a salmon a whale,0
a robin,698,a seal a dolphin,0
a robin,698,a seal a whale,0
a robin,698,a dolphin a whale,0
a chicken,699,a finch a robin,1
a chicken,699,a finch an eagle,0
a chicken,699,a finch an ostrich,1
a chicken,699,a finch a penguin,0
a chicken,699,a finch a salmon,0
a chicken,699,a finch a seal,0
a chicken,699,a finch a dolphin,0
a chicken,699,a finch a whale,0
a chicken,699,a robin an eagle,1
a chicken,699,a robin an ostrich,0
a chicken,699,a robin a penguin,0
a chicken,699,a robin a salmon,0
a chicken,699,a robin a seal,0
a chicken,699,a robin a dolphin,0
a chicken,699,a robin a whale,0
a chicken,699,an eagle an ostrich,0
a chicken,699,an eagle a penguin,0
a chicken,699,an eagle a salmon,0
a chicken,699,an eagle a seal,0
a chicken,699,an eagle a dolphin,0
a chicken,699,an eagle a whale,0
a chicken,699,an ostrich a penguin,0
a chicken,699,an ostrich a salmon,0
a chicken,699,an ostrich a seal,1
a chicken,699,an ostrich a dolphin,0
a chicken,699,an ostrich a whale,0
a chicken,699,a penguin a salmon,0
a chicken,699,a penguin a seal,0
a chicken,699,a penguin a dolphin,0
a chicken,699,a penguin a whale,0
a chicken,699,a salmon a seal,0
a chicken,699,a salmon a dolphin,0
a chicken,699,a salmon a whale,0
a chicken,699,a seal a dolphin,0
a chicken,699,a seal a whale,0
a chicken,699,a dolphin a whale,0
a salmon,700,a finch a robin,0
a salmon,700,a finch a chicken,0
a salmon,700,a finch an eagle,0
a salmon,700,a finch an ostrich,0
a salmon,700,a finch a penguin,1
a salmon,700,a finch a seal,0
a salmon,700,a finch a dolphin,1
a salmon,700,a finch a whale,0
a salmon,700,a robin a chicken,0
a salmon,700,a robin an eagle,0
a salmon,700,a robin an ostrich,1
a salmon,700,a robin a penguin,0
a salmon,700,a robin a seal,1
a salmon,700,a robin a dolphin,0
a salmon,700,a robin a whale,0
a salmon,700,a chicken an eagle,0
a salmon,700,a chicken an ostrich,0
a salmon,700,a chicken a penguin,1
a salmon,700,a chicken a seal,0
a salmon,700,a chicken a dolphin,0
a salmon,700,a chicken a whale,0
a salmon,700,an eagle an ostrich,0
a salmon,700,an eagle a penguin,0
a salmon,700,an eagle a seal,0
a salmon,700,an eagle a dolphin,1
a salmon,700,an eagle a whale,0
a salmon,700,an ostrich a penguin,0
a salmon,700,an ostrich a seal,1
a salmon,700,an ostrich a dolphin,0
a salmon,700,an ostrich a whale,1
a salmon,700,a penguin a seal,0
a salmon,700,a penguin a dolphin,0
a salmon,700,a seal a dolphin,0
a salmon,700,a seal a whale,0
a salmon,700,a dolphin a whale,0
a penguin,701,a finch a robin,0
a penguin,701,a finch an eagle,0
a penguin,701,a finch an ostrich,0
a penguin,701,a finch a seal,1
a penguin,701,a finch a dolphin,0
a penguin,701,a finch a whale,0
a penguin,701,a robin an eagle,0
a penguin,701,a robin an ostrich,0
a penguin,701,a robin a salmon,0
a penguin,701,a robin a seal,1
a penguin,701,a robin a dolphin,0
a penguin,701,a robin a whale,0
a penguin,701,a chicken an eagle,0
a penguin,701,a chicken an ostrich,0
a penguin,701,a chicken a salmon,0
a penguin,701,an eagle an ostrich,0
a penguin,701,an eagle a salmon,0
a penguin,701,an eagle a seal,0
a penguin,701,an eagle a dolphin,0
a penguin,701,an eagle a whale,0
a penguin,701,an ostrich a salmon,0
a penguin,701,an ostrich a seal,1
a penguin,701,an ostrich a dolphin,0
a penguin,701,an ostrich a whale,0
a penguin,701,a salmon a seal,1
a penguin,701,a salmon a dolphin,0
a penguin,701,a salmon a whale,0
a penguin,701,a seal a dolphin,0
a penguin,701,a seal a whale,0
a penguin,701,a dolphin a whale,0
a robin,702,a finch a chicken,0
a robin,702,a finch an eagle,0
a robin,702,a finch an ostrich,0
a robin,702,a finch a penguin,0
a robin,702,a finch a salmon,0
a robin,702,a finch a seal,1
a robin,702,a finch a dolphin,0
a robin,702,a finch a whale,0
a robin,702,a chicken an eagle,1
a robin,702,a chicken an ostrich,0
a robin,702,a chicken a penguin,0
a robin,702,a chicken a salmon,0
a robin,702,a chicken a seal,0
a robin,702,a chicken a dolphin,0
a robin,702,a chicken a whale,0
a robin,702,an eagle an ostrich,0
a robin,702,an eagle a penguin,0
a robin,702,an eagle a salmon,0
a robin,702,an eagle a seal,0
a robin,702,an eagle a dolphin,0
a robin,702,an eagle a whale,0
a robin,702,an ostrich a penguin,0
a robin,702,an ostrich a salmon,0
a robin,702,an ostrich a seal,0
a robin,702,an ostrich a dolphin,0
a robin,702,an ostrich a whale,0
a robin,702,a penguin a salmon,0
a robin,702,a penguin a seal,0
a robin,702,a penguin a dolphin,0
a robin,702,a penguin a whale,0
a robin,702,a salmon a seal,1
a robin,702,a salmon a dolphin,0
a robin,702,a salmon a whale,0
a robin,702,a seal a dolphin,1
a robin,702,a seal a whale,0
a robin,702,a dolphin a whale,0
a penguin,703,a finch a robin,1
a penguin,703,a finch a chicken,0
a penguin,703,a finch an eagle,0
a penguin,703,a finch an ostrich,0
a penguin,703,a finch a salmon,0
a penguin,703,a finch a seal,1
a penguin,703,a finch a dolphin,0
a penguin,703,a finch a whale,0
a penguin,703,a robin a chicken,0
a penguin,703,a robin an eagle,0
a penguin,703,a robin an ostrich,1
a penguin,703,a robin a salmon,0
a penguin,703,a robin a seal,0
a penguin,703,a robin a dolphin,0
a penguin,703,a chicken an eagle,0
a penguin,703,a chicken an ostrich,0
a penguin,703,a chicken a salmon,1
a penguin,703,a chicken a seal,0
a penguin,703,a chicken a dolphin,0
a penguin,703,a chicken a whale,0
a penguin,703,an eagle an ostrich,0
a penguin,703,an eagle a salmon,0
a penguin,703,an eagle a seal,0
a penguin,703,an eagle a dolphin,0
a penguin,703,an eagle a whale,0
a penguin,703,an ostrich a salmon,0
a penguin,703,an ostrich a seal,1
a penguin,703,an ostrich a dolphin,0
a penguin,703,an ostrich a whale,0
a penguin,703,a salmon a seal,0
a penguin,703,a salmon a dolphin,1
a penguin,703,a salmon a whale,0
a penguin,703,a seal a dolphin,0
a penguin,703,a seal a whale,0
a penguin,703,a dolphin a whale,0
a robin,704,a finch a chicken,0
a robin,704,a finch an eagle,1
a robin,704,a finch an ostrich,1
a robin,704,a finch a penguin,0
a robin,704,a finch a salmon,0
a robin,704,a finch a seal,0
a robin,704,a finch a dolphin,0
a robin,704,a finch a whale,0
a robin,704,a chicken an eagle,0
a robin,704,a chicken an ostrich,1
a robin,704,a chicken a penguin,0
a robin,704,a chicken a salmon,0
a robin,704,a chicken a seal,0
a robin,704,a chicken a dolphin,0
a robin,704,a chicken a whale,0
a robin,704,an eagle an ostrich,0
a robin,704,an eagle a penguin,0
a robin,704,an eagle a salmon,0
a robin,704,an eagle a seal,0
a robin,704,an eagle a dolphin,0
a robin,704,an eagle a whale,0
a robin,704,an ostrich a penguin,0
a robin,704,an ostrich a salmon,0
a robin,704,an ostrich a seal,0
a robin,704,an ostrich a dolphin,0
a robin,704,an ostrich a whale,0
a robin,704,a penguin a salmon,0
a robin,704,a penguin a seal,0
a robin,704,a penguin a dolphin,0
a robin,704,a penguin a whale,0
a robin,704,a salmon a seal,1
a robin,704,a salmon a dolphin,0
a robin,704,a salmon a whale,0
a robin,704,a seal a dolphin,0
a robin,704,a seal a whale,0
a robin,704,a dolphin a whale,0
a robin,705,a finch a chicken,0
a robin,705,a finch an eagle,1
a robin,705,a finch an ostrich,1
a robin,705,a finch a penguin,0
a robin,705,a finch a salmon,0
a robin,705,a finch a seal,0
a robin,705,a finch a dolphin,0
a robin,705,a finch a whale,0
a robin,705,a chicken an eagle,0
a robin,705,a chicken an ostrich,0
a robin,705,a chicken a penguin,0
a robin,705,a chicken a salmon,0
a robin,705,a chicken a seal,0
a robin,705,a chicken a dolphin,0
a robin,705,a chicken a whale,0
a robin,705,an eagle an ostrich,0
a robin,705,an eagle a penguin,0
a robin,705,an eagle a salmon,0
a robin,705,an eagle a seal,0
a robin,705,an eagle a dolphin,0
a robin,705,an eagle a whale,0
a robin,705,an ostrich a penguin,0
a robin,705,an ostrich a salmon,0
a robin,705,an ostrich a seal,0
a robin,705,an ostrich a dolphin,0
a robin,705,an ostrich a whale,0
a robin,705,a penguin a salmon,0
a robin,705,a penguin a seal,0
a robin,705,a penguin a dolphin,0
a robin,705,a penguin a whale,0
a robin,705,a salmon a seal,0
a robin,705,a salmon a dolphin,0
a robin,705,a salmon a whale,0
a robin,705,a seal a dolphin,0
a robin,705,a seal a whale,0
a robin,705,a dolphin a whale,0
a robin,706,a finch a chicken,0
a robin,706,a finch an eagle,0
a robin,706,a finch an ostrich,0
a robin,706,a finch a penguin,0
a robin,706,a finch a salmon,0
a robin,706,a finch a seal,0
a robin,706,a finch a dolphin,0
a robin,706,a finch a whale,0
a robin,706,a chicken an eagle,0
a robin,706,a chicken an ostrich,0
a robin,706,a chicken a penguin,0
a robin,706,a chicken a salmon,0
a robin,706,a chicken a seal,0
a robin,706,a chicken a dolphin,0
a robin,706,a chicken a whale,0
a robin,706,an eagle an ostrich,0
a robin,706,an eagle a penguin,0
a robin,706,an eagle a salmon,0
a robin,706,an eagle a seal,0
a robin,706,an eagle a dolphin,0
a robin,706,an eagle a whale,0
a robin,706,an ostrich a penguin,0
a robin,706,an ostrich a salmon,0
a robin,706,an ostrich a seal,0
a robin,706,an ostrich a whale,0
a robin,706,a penguin a salmon,0
a robin,706,a penguin a seal,0
a robin,706,a penguin a dolphin,0
a robin,706,a penguin a whale,0
a robin,706,a salmon a seal,0
a robin,706,a salmon a dolphin,0
a robin,706,a salmon a whale,0
a robin,706,a seal a dolphin,0
a robin,706,a seal a whale,0
a robin,706,a dolphin a whale,0
a chicken,707,a finch a robin,0
a chicken,707,a finch an eagle,1
a chicken,707,a finch an ostrich,0
a chicken,707,a finch a penguin,1
a chicken,707,a finch a salmon,0
a chicken,707,a finch a seal,0
a chicken,707,a finch a dolphin,0
a chicken,707,a finch a whale,0
a chicken,707,a robin an eagle,1
a chicken,707,a robin an ostrich,1
a chicken,707,a robin a penguin,0
a chicken,707,a robin a salmon,0
a chicken,707,a robin a seal,0
a chicken,707,a robin a whale,0
a chicken,707,an eagle an ostrich,0
a chicken,707,an eagle a penguin,0
a chicken,707,an eagle a salmon,0
a chicken,707,an eagle a seal,0
a chicken,707,an eagle a dolphin,0
a chicken,707,an eagle a whale,0
a chicken,707,an ostrich a penguin,0
a chicken,707,an ostrich a salmon,0
a chicken,707,an ostrich a seal,1
a chicken,707,an ostrich a dolphin,0
a chicken,707,an ostrich a whale,0
a chicken,707,a penguin a salmon,0
a chicken,707,a penguin a seal,0
a chicken,707,a penguin a dolphin,0
a chicken,707,a penguin a whale,0
a chicken,707,a salmon a seal,0
a chicken,707,a salmon a dolphin,0
a chicken,707,a salmon a whale,1
a chicken,707,a seal a dolphin,0
a chicken,707,a seal a whale,0
a chicken,707,a dolphin a whale,0
a robin,708,a finch a chicken,0
a robin,708,a finch an eagle,1
a robin,708,a finch an ostrich,1
a robin,708,a finch a penguin,0
a robin,708,a finch a salmon,0
a robin,708,a finch a seal,0
a robin,708,a finch a dolphin,0
a robin,708,a finch a whale,0
a robin,708,a chicken an eagle,1
a robin,708,a chicken an ostrich,1
a robin,708,a chicken a penguin,0
a robin,708,a chicken a salmon,0
a robin,708,a chicken a seal,0
a robin,708,a chicken a dolphin,0
a robin,708,a chicken a whale,0
a robin,708,an eagle an ostrich,0
a robin,708,an eagle a penguin,0
a robin,708,an eagle a salmon,0
a robin,708,an eagle a seal,0
a robin,708,an eagle a dolphin,0
a robin,708,an eagle a whale,0
a robin,708,an ostrich a penguin,0
a robin,708,an ostrich a salmon,0
a robin,708,an ostrich a seal,0
a robin,708,an ostrich a dolphin,0
a robin,708,an ostrich a whale,0
a robin,708,a penguin a salmon,0
a robin,708,a penguin a seal,0
a robin,708,a penguin a dolphin,0
a robin,708,a penguin a whale,0
a robin,708,a salmon a seal,0
a robin,708,a salmon a dolphin,1
a robin,708,a seal a dolphin,0
a robin,708,a seal a whale,0
a robin,708,a dolphin a whale,0
an eagle,709,a finch a robin,1
an eagle,709,a finch a chicken,0
an eagle,709,a finch a penguin,0
an eagle,709,a finch a salmon,0
an eagle,709,a finch a seal,0
an eagle,709,a finch a dolphin,0
an eagle,709,a finch a whale,0
an eagle,709,a robin a chicken,0
an eagle,709,a robin a penguin,0
an eagle,709,a robin a salmon,0
an eagle,709,a robin a seal,1
an eagle,709,a robin a dolphin,0
an eagle,709,a robin a whale,0
an eagle,709,a chicken an ostrich,0
an eagle,709,a chicken a penguin,0
an eagle,709,a chicken a salmon,0
an eagle,709,a chicken a seal,0
an eagle,709,a chicken a dolphin,0
an eagle,709,a chicken a whale,0
an eagle,709,an ostrich a penguin,0
an eagle,709,an ostrich a salmon,0
an eagle,709,an ostrich a seal,1
an eagle,709,an ostrich a dolphin,0
an eagle,709,a penguin a salmon,1
an eagle,709,a penguin a seal,0
an eagle,709,a penguin a dolphin,0
an eagle,709,a penguin a whale,0
an eagle,709,a salmon a seal,0
an eagle,709,a salmon a dolphin,0
an eagle,709,a salmon a whale,0
an eagle,709,a seal a dolphin,0
an eagle,709,a seal a whale,0
an eagle,709,a dolphin a whale,0
a dolphin,710,a finch a robin,0
a dolphin,710,a finch a chicken,0
a dolphin,710,a finch an eagle,1
a dolphin,710,a finch an ostrich,0
a dolphin,710,a finch a penguin,1
a dolphin,710,a finch a salmon,0
a dolphin,710,a finch a seal,0
a dolphin,710,a finch a whale,0
a dolphin,710,a robin a chicken,1
a dolphin,710,a robin an eagle,0
a dolphin,710,a robin an ostrich,0
a dolphin,710,a robin a penguin,1
a dolphin,710,a robin a seal,0
a dolphin,710,a robin a whale,0
a dolphin,710,a chicken an eagle,1
a dolphin,710,a chicken an ostrich,1
a dolphin,710,a chicken a penguin,0
a dolphin,710,a chicken a seal,0
a dolphin,710,an eagle an ostrich,0
a dolphin,710,an eagle a penguin,0
a dolphin,710,an eagle a salmon,0
a dolphin,710,an eagle a seal,0
a dolphin,710,an eagle a whale,0
a dolphin,710,an ostrich a penguin,0
a dolphin,710,an ostrich a salmon,0
a dolphin,710,an ostrich a seal,1
a dolphin,710,an ostrich a whale,1
a dolphin,710,a penguin a salmon,0
a dolphin,710,a penguin a seal,0
a dolphin,710,a penguin a whale,0
a dolphin,710,a salmon a seal,0
a dolphin,710,a salmon a whale,0
a dolphin,710,a seal a whale,0
a penguin,711,a finch a robin,0
a penguin,711,a finch a chicken,1
a penguin,711,a finch an eagle,0
a penguin,711,a finch an ostrich,0
a penguin,711,a finch a salmon,0
a penguin,711,a finch a seal,1
a penguin,711,a finch a dolphin,1
a penguin,711,a finch a whale,0
a penguin,711,a robin an eagle,1
a penguin,711,a robin an ostrich,1
a penguin,711,a robin a seal,1
a penguin,711,a robin a dolphin,0
a penguin,711,a robin a whale,0
a penguin,711,a chicken an eagle,0
a penguin,711,a chicken an ostrich,0
a penguin,711,a chicken a salmon,0
a penguin,711,a chicken a seal,0
a penguin,711,a chicken a dolphin,0
a penguin,711,an eagle an ostrich,0
a penguin,711,an eagle a salmon,0
a penguin,711,an eagle a seal,0
a penguin,711,an eagle a dolphin,1
a penguin,711,an eagle a whale,0
a penguin,711,an ostrich a salmon,1
a penguin,711,an ostrich a dolphin,0
a penguin,711,a salmon a seal,1
a penguin,711,a salmon a whale,0
a penguin,711,a seal a dolphin,0
a penguin,711,a seal a whale,0
a penguin,711,a dolphin a whale,1
a finch,712,a robin a chicken,0
a finch,712,a robin an eagle,0
a finch,712,a robin an ostrich,0
a finch,712,a robin a penguin,0
a finch,712,a robin a salmon,0
a finch,712,a robin a seal,0
a finch,712,a robin a dolphin,0
a finch,712,a robin a whale,0
a finch,712,a chicken an eagle,0
a finch,712,a chicken an ostrich,1
a finch,712,a chicken a penguin,0
a finch,712,a chicken a salmon,0
a finch,712,a chicken a seal,0
a finch,712,a chicken a dolphin,0
a finch,712,a chicken a whale,0
a finch,712,an eagle an ostrich,0
a finch,712,an eagle a penguin,0
a finch,712,an eagle a salmon,0
a finch,712,an eagle a seal,0
a finch,712,an eagle a dolphin,0
a finch,712,an eagle a whale,0
a finch,712,an ostrich a penguin,0
a finch,712,an ostrich a salmon,1
a finch,712,an ostrich a seal,0
a finch,712,an ostrich a dolphin,0
a finch,712,an ostrich a whale,0
a finch,712,a penguin a salmon,0
a finch,712,a penguin a seal,0
a finch,712,a penguin a dolphin,0
a finch,712,a penguin a whale,0
a finch,712,a salmon a seal,0
a finch,712,a salmon a dolphin,0
a finch,712,a salmon a whale,0
a finch,712,a seal a dolphin,0
a finch,712,a seal a whale,0
a finch,712,a dolphin a whale,1
a seal,713,a finch a robin,1
a seal,713,a finch a chicken,0
a seal,713,a finch an eagle,0
a seal,713,a finch an ostrich,0
a seal,713,a finch a penguin,0
a seal,713,a finch a salmon,1
a seal,713,a finch a dolphin,1
a seal,713,a finch a whale,0
a seal,713,a robin a chicken,1
a seal,713,a robin an ostrich,1
a seal,713,a robin a penguin,1
a seal,713,a robin a salmon,0
a seal,713,a robin a dolphin,1
a seal,713,a robin a whale,0
a seal,713,a chicken an eagle,0
a seal,713,a chicken an ostrich,0
a seal,713,a chicken a penguin,1
a seal,713,a chicken a salmon,1
a seal,713,a chicken a dolphin,0
a seal,713,a chicken a whale,1
a seal,713,an eagle an ostrich,1
a seal,713,an eagle a penguin,0
a seal,713,an eagle a salmon,1
a seal,713,an eagle a dolphin,0
a seal,713,an eagle a whale,0
a seal,713,an ostrich a penguin,0
a seal,713,an ostrich a salmon,1
a seal,713,an ostrich a dolphin,0
a seal,713,an ostrich a whale,1
a seal,713,a penguin a salmon,0
a seal,713,a penguin a dolphin,0
a seal,713,a penguin a whale,0
a seal,713,a salmon a dolphin,0
a seal,713,a salmon a whale,0
a seal,713,a dolphin a whale,0
a salmon,714,a finch a robin,1
a salmon,714,a finch a chicken,0
a salmon,714,a finch an eagle,1
a salmon,714,a finch an ostrich,0
a salmon,714,a finch a penguin,0
a salmon,714,a finch a seal,0
a salmon,714,a finch a dolphin,0
a salmon,714,a finch a whale,0
a salmon,714,a robin a chicken,0
a salmon,714,a robin an eagle,1
a salmon,714,a robin an ostrich,1
a salmon,714,a robin a penguin,0
a salmon,714,a robin a seal,0
a salmon,714,a robin a dolphin,0
a salmon,714,a robin a whale,0
a salmon,714,a chicken an eagle,0
a salmon,714,a chicken an ostrich,1
a salmon,714,a chicken a penguin,1
a salmon,714,a chicken a seal,1
a salmon,714,a chicken a dolphin,0
a salmon,714,a chicken a whale,1
a salmon,714,an eagle an ostrich,0
a salmon,714,an eagle a penguin,1
a salmon,714,an eagle a seal,0
a salmon,714,an eagle a dolphin,0
a salmon,714,an eagle a whale,1
a salmon,714,an ostrich a penguin,0
a salmon,714,an ostrich a seal,1
a salmon,714,an ostrich a dolphin,0
a salmon,714,an ostrich a whale,0
a salmon,714,a penguin a seal,0
a salmon,714,a penguin a dolphin,0
a salmon,714,a penguin a whale,0
a salmon,714,a seal a dolphin,0
a salmon,714,a seal a whale,0
a salmon,714,a dolphin a whale,0
a whale,715,a finch a robin,0
a whale,715,a finch a chicken,0
a whale,715,a finch an eagle,1
a whale,715,a finch an ostrich,1
a whale,715,a finch a salmon,0
a whale,715,a finch a seal,0
a whale,715,a finch a dolphin,1
a whale,715,a robin a chicken,0
a whale,715,a robin an eagle,0
a whale,715,a robin an ostrich,1
a whale,715,a robin a penguin,0
a whale,715,a robin a salmon,0
a whale,715,a robin a seal,1
a whale,715,a robin a dolphin,0
a whale,715,a chicken an eagle,0
a whale,715,a chicken an ostrich,0
a whale,715,a chicken a penguin,1
a whale,715,a chicken a salmon,0
a whale,715,a chicken a seal,0
a whale,715,a chicken a dolphin,0
a whale,715,an eagle an ostrich,0
a whale,715,an eagle a penguin,0
a whale,715,an eagle a salmon,0
a whale,715,an eagle a seal,0
a whale,715,an eagle a dolphin,0
a whale,715,an ostrich a penguin,0
a whale,715,an ostrich a salmon,0
a whale,715,an ostrich a seal,0
a whale,715,an ostrich a dolphin,0
a whale,715,a penguin a salmon,0
a whale,715,a penguin a seal,0
a whale,715,a penguin a dolphin,0
a whale,715,a salmon a seal,0
a whale,715,a salmon a dolphin,1
a whale,715,a seal a dolphin,0
a chicken,716,a finch a robin,0
a chicken,716,a finch an eagle,1
a chicken,716,a finch an ostrich,0
a chicken,716,a finch a penguin,0
a chicken,716,a finch a salmon,0
a chicken,716,a finch a seal,0
a chicken,716,a finch a dolphin,0
a chicken,716,a finch a whale,0
a chicken,716,a robin an eagle,0
a chicken,716,a robin an ostrich,0
a chicken,716,a robin a penguin,0
a chicken,716,a robin a salmon,0
a chicken,716,a robin a seal,0
a chicken,716,a robin a dolphin,0
a chicken,716,a robin a whale,0
a chicken,716,an eagle an ostrich,0
a chicken,716,an eagle a penguin,0
a chicken,716,an eagle a salmon,0
a chicken,716,an eagle a dolphin,0
a chicken,716,an ostrich a penguin,0
a chicken,716,an ostrich a salmon,0
a chicken,716,an ostrich a seal,0
a chicken,716,an ostrich a dolphin,0
a chicken,716,a penguin a salmon,0
a chicken,716,a penguin a seal,0
a chicken,716,a penguin a dolphin,0
a chicken,716,a penguin a whale,0
a chicken,716,a salmon a seal,0
a chicken,716,a salmon a dolphin,1
a chicken,716,a salmon a whale,0
a chicken,716,a seal a dolphin,0
a chicken,716,a seal a whale,0
a chicken,716,a dolphin a whale,0
a finch,717,a robin a chicken,0
a finch,717,a robin an eagle,0
a finch,717,a robin an ostrich,0
a finch,717,a robin a penguin,1
a finch,717,a robin a salmon,0
a finch,717,a robin a seal,0
a finch,717,a robin a dolphin,0
a finch,717,a robin a whale,0
a finch,717,a chicken an eagle,0
a finch,717,a chicken an ostrich,1
a finch,717,a chicken a penguin,1
a finch,717,a chicken a salmon,0
a finch,717,a chicken a seal,0
a finch,717,a chicken a dolphin,0
a finch,717,a chicken a whale,0
a finch,717,an eagle an ostrich,0
a finch,717,an eagle a penguin,0
a finch,717,an eagle a salmon,0
a finch,717,an eagle a seal,0
a finch,717,an eagle a dolphin,0
a finch,717,an eagle a whale,0
a finch,717,an ostrich a penguin,0
a finch,717,an ostrich a salmon,0
a finch,717,an ostrich a seal,1
a finch,717,an ostrich a dolphin,0
a finch,717,an ostrich a whale,0
a finch,717,a penguin a salmon,0
a finch,717,a penguin a seal,0
a finch,717,a penguin a dolphin,0
a finch,717,a penguin a whale,0
a finch,717,a salmon a seal,1
a finch,717,a salmon a dolphin,0
a finch,717,a salmon a whale,0
a finch,717,a seal a dolphin,1
a finch,717,a seal a whale,0
a finch,717,a dolphin a whale,0
an ostrich,718,a finch a robin,1
an ostrich,718,a finch a chicken,0
an ostrich,718,a finch an eagle,0
an ostrich,718,a finch a penguin,1
an ostrich,718,a finch a salmon,0
an ostrich,718,a finch a seal,0
an ostrich,718,a finch a dolphin,0
an ostrich,718,a finch a whale,0
an ostrich,718,a robin a chicken,0
an ostrich,718,a robin an eagle,1
an ostrich,718,a robin a penguin,0
an ostrich,718,a robin a salmon,1
an ostrich,718,a robin a seal,0
an ostrich,718,a robin a dolphin,0
an ostrich,718,a robin a whale,0
an ostrich,718,a chicken an eagle,0
an ostrich,718,a chicken a penguin,0
an ostrich,718,a chicken a salmon,0
an ostrich,718,a chicken a seal,0
an ostrich,718,a chicken a dolphin,0
an ostrich,718,a chicken a whale,0
an ostrich,718,an eagle a penguin,0
an ostrich,718,an eagle a salmon,1
an ostrich,718,an eagle a seal,1
an ostrich,718,an eagle a dolphin,0
an ostrich,718,a penguin a salmon,0
an ostrich,718,a penguin a seal,0
an ostrich,718,a penguin a dolphin,0
an ostrich,718,a penguin a whale,0
an ostrich,718,a salmon a seal,0
an ostrich,718,a salmon a dolphin,0
an ostrich,718,a salmon a whale,0
an ostrich,718,a seal a dolphin,0
an ostrich,718,a seal a whale,0
an ostrich,718,a dolphin a whale,0
an eagle,719,a finch a robin,1
an eagle,719,a finch a chicken,1
an eagle,719,a finch an ostrich,0
an eagle,719,a finch a penguin,1
an eagle,719,a finch a salmon,0
an eagle,719,a finch a seal,0
an eagle,719,a finch a dolphin,0
an eagle,719,a finch a whale,0
an eagle,719,a robin a chicken,0
an eagle,719,a robin an ostrich,0
an eagle,719,a robin a penguin,0
an eagle,719,a robin a salmon,0
an eagle,719,a robin a seal,0
an eagle,719,a robin a dolphin,0
an eagle,719,a robin a whale,0
an eagle,719,a chicken an ostrich,0
an eagle,719,a chicken a penguin,0
an eagle,719,a chicken a salmon,0
an eagle,719,a chicken a seal,0
an eagle,719,a chicken a dolphin,0
an eagle,719,a chicken a whale,0
an eagle,719,an ostrich a penguin,0
an eagle,719,an ostrich a salmon,0
an eagle,719,an ostrich a seal,0
an eagle,719,an ostrich a dolphin,0
an eagle,719,an ostrich a whale,0
an eagle,719,a penguin a salmon,0
an eagle,719,a penguin a seal,0
an eagle,719,a penguin a dolphin,0
an eagle,719,a penguin a whale,0
an eagle,719,a salmon a seal,0
