Concept,ID,Question,ChoiceNumber
George W. Bush,281,Donald Trump Elizabeth Warren,0
George W. Bush,281,Donald Trump Richard Nixon,0
George W. Bush,281,Donald Trump Ronald Reagan,0
George W. Bush,281,Joe Biden Richard Nixon,0
George W. Bush,282,Abraham Lincoln Bernie Sanders,0
George W. Bush,282,Abraham Lincoln Elizabeth Warren,0
George W. Bush,282,Abraham Lincoln Richard Nixon,0
George W. Bush,282,Barack Obama Ronald Reagan,1
George W. Bush,282,Bernie Sanders Richard Nixon,1
George W. Bush,282,Donald Trump Elizabeth Warren,0
George W. Bush,282,Donald Trump Joe Biden,0
George W. Bush,282,Elizabeth Warren Ronald Reagan,0
George W. Bush,282,Hillary Clinton Richard Nixon,0
Bernie Sanders,283,Barack Obama Hillary Clinton,0
Bernie Sanders,283,Donald Trump Elizabeth Warren,0
Bernie Sanders,283,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,283,Joe Biden Richard Nixon,0
George W. Bush,284,Abraham Lincoln Ronald Reagan,0
George W. Bush,284,Barack Obama Elizabeth Warren,0
George W. Bush,284,Barack Obama Joe Biden,0
George W. Bush,284,Bernie Sanders Joe Biden,0
George W. Bush,284,Donald Trump Ronald Reagan,1
Joe Biden,285,Abraham Lincoln Hillary Clinton,1
Joe Biden,285,Elizabeth Warren George W. Bush,0
Joe Biden,285,Elizabeth Warren Ronald Reagan,0
Barack Obama,286,Abraham Lincoln Donald Trump,0
Barack Obama,286,Abraham Lincoln Hillary Clinton,0
Barack Obama,286,Bernie Sanders Hillary Clinton,0
Barack Obama,286,Bernie Sanders Ronald Reagan,0
Barack Obama,286,Donald Trump Elizabeth Warren,0
Barack Obama,286,Elizabeth Warren Ronald Reagan,1
Barack Obama,286,Richard Nixon Ronald Reagan,0
Elizabeth Warren,287,Abraham Lincoln Hillary Clinton,0
Elizabeth Warren,287,Abraham Lincoln Joe Biden,0
Elizabeth Warren,287,Abraham Lincoln Richard Nixon,0
Elizabeth Warren,287,Barack Obama Bernie Sanders,1
Elizabeth Warren,287,Barack Obama George W. Bush,0
Elizabeth Warren,287,Donald Trump Joe Biden,0
Elizabeth Warren,287,Joe Biden Ronald Reagan,0
Abraham Lincoln,288,Barack Obama George W. Bush,0
Abraham Lincoln,288,Barack Obama Joe Biden,0
Abraham Lincoln,288,Bernie Sanders George W. Bush,0
Abraham Lincoln,288,Bernie Sanders Hillary Clinton,0
Abraham Lincoln,288,Donald Trump Ronald Reagan,1
Abraham Lincoln,288,Hillary Clinton Richard Nixon,0
Abraham Lincoln,288,Joe Biden Richard Nixon,0
Abraham Lincoln,289,Bernie Sanders Elizabeth Warren,1
Abraham Lincoln,289,Bernie Sanders George W. Bush,0
Abraham Lincoln,289,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,289,George W. Bush Joe Biden,0
Abraham Lincoln,289,Hillary Clinton Ronald Reagan,0
Elizabeth Warren,290,Abraham Lincoln Barack Obama,0
Elizabeth Warren,290,Barack Obama Donald Trump,0
Elizabeth Warren,290,Barack Obama Hillary Clinton,0
Elizabeth Warren,290,Bernie Sanders George W. Bush,0
Elizabeth Warren,290,Hillary Clinton Richard Nixon,1
Elizabeth Warren,290,Hillary Clinton Ronald Reagan,0
Bernie Sanders,291,Abraham Lincoln Barack Obama,0
Bernie Sanders,291,Abraham Lincoln Donald Trump,0
Bernie Sanders,291,Abraham Lincoln Hillary Clinton,0
Bernie Sanders,291,Barack Obama George W. Bush,0
Bernie Sanders,291,Donald Trump Hillary Clinton,0
Bernie Sanders,291,Elizabeth Warren Joe Biden,0
Bernie Sanders,291,Elizabeth Warren Richard Nixon,0
Bernie Sanders,291,Hillary Clinton Richard Nixon,0
Donald Trump,292,Barack Obama Bernie Sanders,0
Donald Trump,292,Bernie Sanders Elizabeth Warren,0
Donald Trump,292,Bernie Sanders Ronald Reagan,0
Donald Trump,292,George W. Bush Hillary Clinton,0
Donald Trump,292,George W. Bush Joe Biden,0
Donald Trump,292,George W. Bush Richard Nixon,0
Donald Trump,292,George W. Bush Ronald Reagan,0
Bernie Sanders,293,Abraham Lincoln Barack Obama,0
Bernie Sanders,293,Abraham Lincoln Donald Trump,0
Bernie Sanders,293,Abraham Lincoln Elizabeth Warren,0
Bernie Sanders,293,Abraham Lincoln Richard Nixon,0
Bernie Sanders,293,Abraham Lincoln Ronald Reagan,0
Bernie Sanders,293,Barack Obama Ronald Reagan,1
Bernie Sanders,293,Donald Trump George W. Bush,0
Bernie Sanders,293,Elizabeth Warren Joe Biden,0
Abraham Lincoln,294,Barack Obama Hillary Clinton,0
Abraham Lincoln,294,Barack Obama Ronald Reagan,0
Abraham Lincoln,294,Bernie Sanders George W. Bush,0
Abraham Lincoln,294,Bernie Sanders Richard Nixon,0
Abraham Lincoln,294,Donald Trump Joe Biden,0
Abraham Lincoln,294,Elizabeth Warren Hillary Clinton,1
Abraham Lincoln,294,George W. Bush Richard Nixon,0
Abraham Lincoln,294,Hillary Clinton Richard Nixon,0
Abraham Lincoln,295,Barack Obama Joe Biden,0
Abraham Lincoln,295,Barack Obama Ronald Reagan,0
Abraham Lincoln,295,Donald Trump Joe Biden,0
Abraham Lincoln,295,Elizabeth Warren Joe Biden,0
Abraham Lincoln,295,Elizabeth Warren Ronald Reagan,0
Abraham Lincoln,295,George W. Bush Ronald Reagan,0
Abraham Lincoln,295,Joe Biden Ronald Reagan,0
Elizabeth Warren,296,Barack Obama Joe Biden,0
Elizabeth Warren,296,Donald Trump Richard Nixon,0
George W. Bush,297,Abraham Lincoln Barack Obama,0
George W. Bush,297,Abraham Lincoln Elizabeth Warren,0
George W. Bush,297,Abraham Lincoln Ronald Reagan,1
George W. Bush,297,Barack Obama Elizabeth Warren,0
George W. Bush,297,Bernie Sanders Richard Nixon,0
George W. Bush,297,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,298,Abraham Lincoln Donald Trump,0
Bernie Sanders,298,Barack Obama Hillary Clinton,0
Bernie Sanders,298,Barack Obama Ronald Reagan,1
Bernie Sanders,298,Hillary Clinton Joe Biden,0
Richard Nixon,299,Abraham Lincoln Barack Obama,0
Richard Nixon,299,Abraham Lincoln Bernie Sanders,1
Richard Nixon,299,Abraham Lincoln Hillary Clinton,0
Richard Nixon,299,Barack Obama Bernie Sanders,1
Richard Nixon,299,Bernie Sanders Joe Biden,0
Richard Nixon,299,Donald Trump George W. Bush,0
Richard Nixon,299,Donald Trump Ronald Reagan,0
Richard Nixon,299,Elizabeth Warren Ronald Reagan,0
Richard Nixon,299,Hillary Clinton Ronald Reagan,0
Richard Nixon,299,Joe Biden Ronald Reagan,0
Elizabeth Warren,300,Barack Obama Joe Biden,0
Elizabeth Warren,300,Bernie Sanders Donald Trump,0
Elizabeth Warren,300,Donald Trump Hillary Clinton,0
Elizabeth Warren,300,George W. Bush Joe Biden,0
Elizabeth Warren,300,Hillary Clinton Joe Biden,0
Elizabeth Warren,300,Hillary Clinton Ronald Reagan,0
Joe Biden,301,Abraham Lincoln Donald Trump,0
Joe Biden,301,Barack Obama Donald Trump,0
Joe Biden,301,Barack Obama Elizabeth Warren,0
Joe Biden,301,Donald Trump Richard Nixon,0
Joe Biden,301,Donald Trump Ronald Reagan,0
Joe Biden,301,Elizabeth Warren Richard Nixon,0
Joe Biden,301,Elizabeth Warren Ronald Reagan,0
Joe Biden,301,George W. Bush Hillary Clinton,0
Abraham Lincoln,302,Barack Obama Bernie Sanders,0
Abraham Lincoln,302,Barack Obama Elizabeth Warren,0
Abraham Lincoln,302,Barack Obama Joe Biden,1
Abraham Lincoln,302,Bernie Sanders Richard Nixon,0
Abraham Lincoln,302,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,302,Donald Trump Joe Biden,1
Abraham Lincoln,302,George W. Bush Joe Biden,0
Abraham Lincoln,302,Hillary Clinton Richard Nixon,0
Elizabeth Warren,303,Abraham Lincoln Bernie Sanders,0
Elizabeth Warren,303,Barack Obama Bernie Sanders,0
Elizabeth Warren,303,Barack Obama George W. Bush,0
Elizabeth Warren,303,Donald Trump George W. Bush,0
Elizabeth Warren,303,George W. Bush Richard Nixon,0
Bernie Sanders,304,Abraham Lincoln Ronald Reagan,0
Bernie Sanders,304,Barack Obama Richard Nixon,0
Bernie Sanders,304,Richard Nixon Ronald Reagan,0
Abraham Lincoln,305,Bernie Sanders Elizabeth Warren,0
Abraham Lincoln,305,Donald Trump Joe Biden,0
Abraham Lincoln,305,George W. Bush Joe Biden,0
Abraham Lincoln,305,Hillary Clinton Richard Nixon,0
Abraham Lincoln,305,Richard Nixon Ronald Reagan,0
Donald Trump,306,Barack Obama Bernie Sanders,0
Donald Trump,306,Barack Obama Elizabeth Warren,0
Donald Trump,306,George W. Bush Joe Biden,0
Donald Trump,306,Hillary Clinton Joe Biden,0
Donald Trump,306,Hillary Clinton Richard Nixon,1
Donald Trump,306,Hillary Clinton Ronald Reagan,0
Elizabeth Warren,307,Abraham Lincoln Barack Obama,0
Elizabeth Warren,307,Abraham Lincoln Bernie Sanders,0
Elizabeth Warren,307,Abraham Lincoln George W. Bush,0
Elizabeth Warren,307,Abraham Lincoln Richard Nixon,0
Elizabeth Warren,307,Barack Obama Donald Trump,0
Elizabeth Warren,307,Bernie Sanders Ronald Reagan,1
Elizabeth Warren,307,Donald Trump Joe Biden,0
Elizabeth Warren,307,Hillary Clinton Joe Biden,0
Elizabeth Warren,307,Joe Biden Ronald Reagan,0
Hillary Clinton,308,Abraham Lincoln Donald Trump,0
Hillary Clinton,308,Donald Trump Elizabeth Warren,0
Hillary Clinton,308,Donald Trump George W. Bush,0
Hillary Clinton,308,George W. Bush Joe Biden,1
Hillary Clinton,308,George W. Bush Ronald Reagan,0
Abraham Lincoln,309,Barack Obama Joe Biden,0
Abraham Lincoln,309,Bernie Sanders Donald Trump,0
Abraham Lincoln,309,Hillary Clinton Joe Biden,0
Bernie Sanders,310,Abraham Lincoln George W. Bush,0
Bernie Sanders,310,Barack Obama Hillary Clinton,1
Bernie Sanders,310,Barack Obama Joe Biden,0
Bernie Sanders,310,Donald Trump Richard Nixon,0
Bernie Sanders,310,Donald Trump Ronald Reagan,0
Bernie Sanders,310,Elizabeth Warren Richard Nixon,0
Bernie Sanders,310,George W. Bush Joe Biden,0
Bernie Sanders,310,Hillary Clinton Joe Biden,0
Barack Obama,311,Donald Trump Ronald Reagan,0
Barack Obama,311,George W. Bush Hillary Clinton,0
Barack Obama,311,George W. Bush Ronald Reagan,0
Barack Obama,311,Hillary Clinton Joe Biden,0
Barack Obama,311,Hillary Clinton Richard Nixon,1
Richard Nixon,312,Abraham Lincoln George W. Bush,0
Richard Nixon,312,Barack Obama George W. Bush,1
Richard Nixon,312,Barack Obama Hillary Clinton,0
Richard Nixon,312,Donald Trump Ronald Reagan,1
Richard Nixon,312,Elizabeth Warren Ronald Reagan,0
Richard Nixon,312,Hillary Clinton Ronald Reagan,1
Ronald Reagan,313,Abraham Lincoln George W. Bush,1
Ronald Reagan,313,Bernie Sanders Donald Trump,0
Ronald Reagan,313,Bernie Sanders Hillary Clinton,0
Ronald Reagan,313,Donald Trump George W. Bush,0
Ronald Reagan,313,Hillary Clinton Richard Nixon,0
George W. Bush,314,Abraham Lincoln Joe Biden,0
George W. Bush,314,Barack Obama Joe Biden,0
George W. Bush,314,Donald Trump Joe Biden,0
George W. Bush,314,Elizabeth Warren Richard Nixon,0
George W. Bush,314,Hillary Clinton Richard Nixon,0
Ronald Reagan,315,Abraham Lincoln Donald Trump,0
Ronald Reagan,315,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,315,Bernie Sanders Joe Biden,0
Ronald Reagan,315,Donald Trump Elizabeth Warren,0
Ronald Reagan,315,George W. Bush Joe Biden,0
Ronald Reagan,315,Hillary Clinton Joe Biden,0
Bernie Sanders,316,Barack Obama Hillary Clinton,0
Bernie Sanders,316,Barack Obama Richard Nixon,0
Joe Biden,317,Abraham Lincoln Barack Obama,0
Joe Biden,317,Abraham Lincoln Bernie Sanders,0
Joe Biden,317,Abraham Lincoln Donald Trump,0
Joe Biden,317,Barack Obama Donald Trump,0
Joe Biden,317,Bernie Sanders Elizabeth Warren,0
Joe Biden,317,Elizabeth Warren Ronald Reagan,0
Joe Biden,317,George W. Bush Richard Nixon,0
Joe Biden,318,Abraham Lincoln Barack Obama,0
Joe Biden,318,Barack Obama Elizabeth Warren,0
Joe Biden,318,Barack Obama George W. Bush,0
Joe Biden,318,Barack Obama Ronald Reagan,0
Joe Biden,318,Bernie Sanders Elizabeth Warren,0
Joe Biden,318,Bernie Sanders George W. Bush,0
Joe Biden,318,Bernie Sanders Hillary Clinton,1
Joe Biden,318,Bernie Sanders Richard Nixon,0
Joe Biden,318,Donald Trump George W. Bush,0
Joe Biden,318,Elizabeth Warren Ronald Reagan,0
Joe Biden,318,George W. Bush Richard Nixon,0
Joe Biden,318,George W. Bush Ronald Reagan,0
Barack Obama,319,Abraham Lincoln Bernie Sanders,0
Barack Obama,319,Abraham Lincoln Donald Trump,0
Barack Obama,319,Abraham Lincoln George W. Bush,0
Barack Obama,319,Abraham Lincoln Richard Nixon,0
Barack Obama,319,Bernie Sanders Elizabeth Warren,1
Barack Obama,319,Elizabeth Warren Joe Biden,0
George W. Bush,320,Abraham Lincoln Barack Obama,0
George W. Bush,320,Barack Obama Joe Biden,0
George W. Bush,320,Bernie Sanders Hillary Clinton,1
Hillary Clinton,321,Abraham Lincoln Bernie Sanders,0
Hillary Clinton,321,Barack Obama Bernie Sanders,0
Hillary Clinton,321,Barack Obama Joe Biden,0
Hillary Clinton,321,Bernie Sanders Elizabeth Warren,0
Hillary Clinton,321,Bernie Sanders Joe Biden,0
Hillary Clinton,321,Bernie Sanders Ronald Reagan,0
Hillary Clinton,321,Donald Trump Richard Nixon,0
Hillary Clinton,321,Elizabeth Warren Ronald Reagan,0
Hillary Clinton,321,George W. Bush Richard Nixon,0
Hillary Clinton,321,George W. Bush Ronald Reagan,1
Hillary Clinton,321,Joe Biden Ronald Reagan,1
Barack Obama,322,Abraham Lincoln Ronald Reagan,0
Barack Obama,322,Donald Trump Richard Nixon,0
Barack Obama,322,Elizabeth Warren Ronald Reagan,0
Barack Obama,324,Abraham Lincoln Hillary Clinton,0
Barack Obama,324,Abraham Lincoln Joe Biden,0
Barack Obama,324,Bernie Sanders Joe Biden,1
Barack Obama,324,Donald Trump Elizabeth Warren,1
Barack Obama,324,Donald Trump George W. Bush,0
Barack Obama,324,George W. Bush Joe Biden,0
Barack Obama,324,George W. Bush Richard Nixon,0
Ronald Reagan,325,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,325,Abraham Lincoln George W. Bush,0
Ronald Reagan,325,Barack Obama Joe Biden,0
Ronald Reagan,325,Bernie Sanders Donald Trump,0
Ronald Reagan,325,Bernie Sanders Hillary Clinton,0
Ronald Reagan,325,Bernie Sanders Richard Nixon,0
Ronald Reagan,325,Elizabeth Warren Hillary Clinton,0
Ronald Reagan,325,Elizabeth Warren Joe Biden,0
Abraham Lincoln,326,Barack Obama Bernie Sanders,1
Abraham Lincoln,326,Barack Obama Hillary Clinton,0
Abraham Lincoln,326,Barack Obama Joe Biden,0
Abraham Lincoln,326,Bernie Sanders George W. Bush,0
Abraham Lincoln,326,Elizabeth Warren Joe Biden,0
Abraham Lincoln,326,Elizabeth Warren Richard Nixon,0
Abraham Lincoln,326,Hillary Clinton Richard Nixon,0
Abraham Lincoln,326,Joe Biden Ronald Reagan,0
Joe Biden,327,Abraham Lincoln Richard Nixon,0
Joe Biden,327,Bernie Sanders George W. Bush,1
Joe Biden,327,Richard Nixon Ronald Reagan,0
Abraham Lincoln,328,Barack Obama George W. Bush,0
Abraham Lincoln,328,Bernie Sanders Joe Biden,0
Abraham Lincoln,328,Donald Trump Richard Nixon,0
Richard Nixon,329,Abraham Lincoln Joe Biden,0
Richard Nixon,329,Donald Trump Ronald Reagan,1
Richard Nixon,329,Elizabeth Warren George W. Bush,0
Richard Nixon,329,Elizabeth Warren Ronald Reagan,0
Richard Nixon,329,Joe Biden Ronald Reagan,1
George W. Bush,330,Abraham Lincoln Joe Biden,0
George W. Bush,330,Barack Obama Hillary Clinton,0
George W. Bush,330,Barack Obama Joe Biden,0
George W. Bush,330,Barack Obama Richard Nixon,0
George W. Bush,330,Bernie Sanders Elizabeth Warren,0
George W. Bush,330,Bernie Sanders Hillary Clinton,1
George W. Bush,330,Bernie Sanders Ronald Reagan,0
George W. Bush,330,Donald Trump Elizabeth Warren,0
George W. Bush,330,Donald Trump Hillary Clinton,0
Hillary Clinton,331,Abraham Lincoln Bernie Sanders,0
Hillary Clinton,331,Abraham Lincoln George W. Bush,0
Hillary Clinton,331,Abraham Lincoln Joe Biden,0
Hillary Clinton,331,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,331,Barack Obama Bernie Sanders,0
Hillary Clinton,331,Barack Obama George W. Bush,0
Hillary Clinton,331,Bernie Sanders Ronald Reagan,0
Hillary Clinton,331,Donald Trump Ronald Reagan,0
Hillary Clinton,331,Richard Nixon Ronald Reagan,0
Ronald Reagan,332,Abraham Lincoln Joe Biden,0
Hillary Clinton,333,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,333,Bernie Sanders Ronald Reagan,1
Hillary Clinton,333,Elizabeth Warren Joe Biden,0
Hillary Clinton,333,George W. Bush Joe Biden,0
Hillary Clinton,333,Richard Nixon Ronald Reagan,0
Ronald Reagan,334,Abraham Lincoln Hillary Clinton,1
Ronald Reagan,334,Bernie Sanders George W. Bush,1
Ronald Reagan,334,Bernie Sanders Joe Biden,0
Ronald Reagan,334,Donald Trump George W. Bush,0
Ronald Reagan,334,Elizabeth Warren Hillary Clinton,0
Ronald Reagan,334,Hillary Clinton Richard Nixon,0
Bernie Sanders,335,Abraham Lincoln Barack Obama,0
Bernie Sanders,335,Abraham Lincoln Elizabeth Warren,0
Bernie Sanders,335,Barack Obama Joe Biden,0
Bernie Sanders,335,Hillary Clinton Joe Biden,0
Bernie Sanders,335,Hillary Clinton Richard Nixon,0
Bernie Sanders,335,Richard Nixon Ronald Reagan,1
Barack Obama,336,Abraham Lincoln George W. Bush,1
Barack Obama,336,Abraham Lincoln Hillary Clinton,0
Barack Obama,336,Donald Trump George W. Bush,0
Barack Obama,336,Donald Trump Richard Nixon,0
Barack Obama,336,Donald Trump Ronald Reagan,1
Barack Obama,336,Elizabeth Warren George W. Bush,0
Barack Obama,336,Elizabeth Warren Hillary Clinton,0
Barack Obama,336,George W. Bush Richard Nixon,0
Richard Nixon,337,Abraham Lincoln Bernie Sanders,0
Richard Nixon,337,Abraham Lincoln Elizabeth Warren,0
Richard Nixon,337,Abraham Lincoln Hillary Clinton,0
Richard Nixon,337,Barack Obama George W. Bush,0
Richard Nixon,337,Bernie Sanders Donald Trump,0
Richard Nixon,337,George W. Bush Ronald Reagan,1
Richard Nixon,337,Hillary Clinton Joe Biden,0
Joe Biden,338,Abraham Lincoln Elizabeth Warren,0
Joe Biden,338,Abraham Lincoln Hillary Clinton,0
Joe Biden,338,Abraham Lincoln Richard Nixon,0
Joe Biden,338,Barack Obama Bernie Sanders,0
Joe Biden,338,Barack Obama George W. Bush,0
Joe Biden,338,Donald Trump George W. Bush,0
Joe Biden,338,Elizabeth Warren George W. Bush,0
Joe Biden,338,George W. Bush Ronald Reagan,0
Joe Biden,338,Hillary Clinton Ronald Reagan,0
Ronald Reagan,339,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,339,Abraham Lincoln Donald Trump,0
Ronald Reagan,339,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,339,Abraham Lincoln Richard Nixon,0
Ronald Reagan,339,Barack Obama Donald Trump,0
Ronald Reagan,339,Donald Trump Joe Biden,0
Ronald Reagan,339,Elizabeth Warren George W. Bush,0
Hillary Clinton,340,Abraham Lincoln Donald Trump,0
Hillary Clinton,340,Abraham Lincoln Elizabeth Warren,0
Hillary Clinton,340,Barack Obama Elizabeth Warren,0
Hillary Clinton,340,Barack Obama Joe Biden,1
Hillary Clinton,340,Barack Obama Richard Nixon,0
Hillary Clinton,340,Bernie Sanders Elizabeth Warren,0
Hillary Clinton,340,Elizabeth Warren Richard Nixon,0
Hillary Clinton,340,Joe Biden Ronald Reagan,1
Richard Nixon,341,Abraham Lincoln Donald Trump,0
Richard Nixon,341,Barack Obama Bernie Sanders,0
Richard Nixon,341,Barack Obama Joe Biden,0
Richard Nixon,341,Barack Obama Ronald Reagan,0
Richard Nixon,341,Elizabeth Warren George W. Bush,0
Richard Nixon,341,Elizabeth Warren Hillary Clinton,0
Richard Nixon,341,Elizabeth Warren Joe Biden,0
Richard Nixon,341,Hillary Clinton Joe Biden,0
Donald Trump,342,Abraham Lincoln Elizabeth Warren,0
Donald Trump,342,Barack Obama Bernie Sanders,1
Donald Trump,342,Barack Obama Richard Nixon,1
Donald Trump,342,Bernie Sanders Hillary Clinton,0
Donald Trump,342,Hillary Clinton Richard Nixon,0
Donald Trump,343,Abraham Lincoln Barack Obama,1
Donald Trump,343,Abraham Lincoln Elizabeth Warren,0
Donald Trump,343,Abraham Lincoln Richard Nixon,0
Donald Trump,343,Barack Obama Joe Biden,0
Donald Trump,343,Bernie Sanders Joe Biden,0
Donald Trump,343,Joe Biden Richard Nixon,0
Abraham Lincoln,344,Barack Obama Ronald Reagan,0
Abraham Lincoln,344,Elizabeth Warren Hillary Clinton,0
Joe Biden,345,Abraham Lincoln George W. Bush,0
Joe Biden,345,Abraham Lincoln Ronald Reagan,0
Joe Biden,345,Barack Obama Richard Nixon,0
Joe Biden,345,Bernie Sanders Richard Nixon,0
Joe Biden,345,Donald Trump Ronald Reagan,0
Joe Biden,345,Elizabeth Warren Richard Nixon,0
Joe Biden,345,George W. Bush Hillary Clinton,0
Bernie Sanders,346,Abraham Lincoln George W. Bush,0
Bernie Sanders,346,Barack Obama Hillary Clinton,0
Bernie Sanders,346,Barack Obama Richard Nixon,0
Bernie Sanders,346,Donald Trump Joe Biden,1
Bernie Sanders,346,Hillary Clinton Joe Biden,0
Bernie Sanders,346,Joe Biden Richard Nixon,0
Bernie Sanders,346,Joe Biden Ronald Reagan,0
Hillary Clinton,347,Abraham Lincoln George W. Bush,0
Hillary Clinton,347,Abraham Lincoln Joe Biden,0
Hillary Clinton,347,Barack Obama Joe Biden,0
Barack Obama,348,Abraham Lincoln Richard Nixon,0
Barack Obama,348,Donald Trump Hillary Clinton,0
Barack Obama,348,Elizabeth Warren Joe Biden,1
Barack Obama,348,Elizabeth Warren Richard Nixon,0
Barack Obama,348,George W. Bush Richard Nixon,0
Barack Obama,348,George W. Bush Ronald Reagan,1
Barack Obama,348,Joe Biden Richard Nixon,1
Barack Obama,348,Joe Biden Ronald Reagan,0
Barack Obama,349,Abraham Lincoln Joe Biden,0
Barack Obama,349,Elizabeth Warren Richard Nixon,0
Barack Obama,349,Elizabeth Warren Ronald Reagan,0
Barack Obama,349,George W. Bush Hillary Clinton,0
Barack Obama,349,George W. Bush Richard Nixon,0
Barack Obama,349,George W. Bush Ronald Reagan,1
Barack Obama,349,Hillary Clinton Richard Nixon,0
Hillary Clinton,350,Abraham Lincoln Bernie Sanders,1
Hillary Clinton,350,Abraham Lincoln Elizabeth Warren,0
Hillary Clinton,350,Abraham Lincoln George W. Bush,0
Hillary Clinton,350,Abraham Lincoln Joe Biden,0
Hillary Clinton,350,Abraham Lincoln Ronald Reagan,0
Hillary Clinton,350,Barack Obama Ronald Reagan,0
Hillary Clinton,350,Bernie Sanders Joe Biden,0
Hillary Clinton,350,Donald Trump Joe Biden,0
Hillary Clinton,350,Donald Trump Richard Nixon,0
Hillary Clinton,350,Donald Trump Ronald Reagan,1
Hillary Clinton,350,Elizabeth Warren Richard Nixon,0
Hillary Clinton,350,Elizabeth Warren Ronald Reagan,0
Hillary Clinton,350,Richard Nixon Ronald Reagan,0
George W. Bush,351,Richard Nixon Ronald Reagan,1
Bernie Sanders,352,Abraham Lincoln Ronald Reagan,0
Bernie Sanders,352,Donald Trump Joe Biden,0
Bernie Sanders,352,Elizabeth Warren Ronald Reagan,0
Bernie Sanders,352,George W. Bush Ronald Reagan,0
Bernie Sanders,352,Joe Biden Richard Nixon,0
Bernie Sanders,352,Richard Nixon Ronald Reagan,0
Richard Nixon,353,Abraham Lincoln Barack Obama,0
Richard Nixon,353,Abraham Lincoln Donald Trump,0
Richard Nixon,353,Abraham Lincoln George W. Bush,0
Richard Nixon,353,Barack Obama Elizabeth Warren,0
Richard Nixon,353,Bernie Sanders Elizabeth Warren,0
Richard Nixon,353,Donald Trump Elizabeth Warren,0
Richard Nixon,353,Elizabeth Warren George W. Bush,0
Richard Nixon,353,Hillary Clinton Joe Biden,0
Ronald Reagan,354,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,354,Abraham Lincoln Elizabeth Warren,0
Ronald Reagan,354,Bernie Sanders Hillary Clinton,0
Ronald Reagan,354,Donald Trump Joe Biden,0
Ronald Reagan,354,Donald Trump Richard Nixon,0
Ronald Reagan,354,George W. Bush Hillary Clinton,0
Ronald Reagan,354,Hillary Clinton Joe Biden,0
George W. Bush,355,Hillary Clinton Joe Biden,0
George W. Bush,355,Joe Biden Richard Nixon,0
Ronald Reagan,356,Abraham Lincoln Barack Obama,0
Ronald Reagan,356,Barack Obama Donald Trump,0
Ronald Reagan,356,Barack Obama Hillary Clinton,0
Ronald Reagan,356,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,356,Bernie Sanders George W. Bush,0
Ronald Reagan,356,Bernie Sanders Hillary Clinton,0
Ronald Reagan,357,Abraham Lincoln Bernie Sanders,0
Ronald Reagan,357,Barack Obama Hillary Clinton,0
Ronald Reagan,357,Donald Trump Hillary Clinton,0
George W. Bush,358,Abraham Lincoln Bernie Sanders,1
George W. Bush,358,Abraham Lincoln Joe Biden,0
George W. Bush,358,Bernie Sanders Joe Biden,0
George W. Bush,358,Bernie Sanders Richard Nixon,0
George W. Bush,358,Donald Trump Joe Biden,0
George W. Bush,358,Elizabeth Warren Joe Biden,0
George W. Bush,358,Elizabeth Warren Ronald Reagan,0
Abraham Lincoln,359,Bernie Sanders Ronald Reagan,0
Abraham Lincoln,359,Elizabeth Warren Joe Biden,0
Abraham Lincoln,359,Hillary Clinton Joe Biden,0
Abraham Lincoln,359,Hillary Clinton Richard Nixon,0
Abraham Lincoln,359,Joe Biden Richard Nixon,0
Abraham Lincoln,359,Richard Nixon Ronald Reagan,0
Donald Trump,360,Abraham Lincoln George W. Bush,1
Donald Trump,360,Barack Obama Bernie Sanders,0
Donald Trump,360,Bernie Sanders Joe Biden,1
Donald Trump,360,Bernie Sanders Richard Nixon,0
Donald Trump,360,Elizabeth Warren George W. Bush,0
Donald Trump,360,George W. Bush Hillary Clinton,1
Donald Trump,360,Hillary Clinton Richard Nixon,0
Donald Trump,360,Hillary Clinton Ronald Reagan,0
Donald Trump,360,Joe Biden Ronald Reagan,1
Ronald Reagan,361,Abraham Lincoln Barack Obama,0
Ronald Reagan,361,Abraham Lincoln Hillary Clinton,0
Ronald Reagan,361,Barack Obama Elizabeth Warren,0
Ronald Reagan,361,Barack Obama George W. Bush,1
Ronald Reagan,361,Bernie Sanders Elizabeth Warren,0
Ronald Reagan,361,Bernie Sanders Hillary Clinton,0
Ronald Reagan,361,Bernie Sanders Joe Biden,0
Ronald Reagan,361,Donald Trump Elizabeth Warren,0
Ronald Reagan,361,Donald Trump Joe Biden,0
George W. Bush,362,Barack Obama Elizabeth Warren,0
George W. Bush,362,Barack Obama Hillary Clinton,0
George W. Bush,362,Barack Obama Richard Nixon,0
George W. Bush,362,Barack Obama Ronald Reagan,0
George W. Bush,362,Bernie Sanders Donald Trump,1
George W. Bush,362,Bernie Sanders Richard Nixon,0
